Course link,Course Code,Category,Sub Category,Name ,Instructure,Topic,Resource Type
https://ocw.mit.edu/courses/16-050-thermal-energy-fall-2002/,16.05, Undergraduate,courses,Thermal Energy,"Prof. Zoltan Spakovszky, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-36-communication-systems-engineering-spring-2009/,16.36, Undergraduate,courses,Communication Systems Engineering,"Prof. Eytan Modiano, ","Engineering, Computer Science, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-100a-introduction-to-analysis-fall-2012/,18.100A , Undergraduate,courses,Introduction to Analysis,"Prof. Arthur Mattuck, ","Mathematics, Differential Equations, Calculus","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-041-topics-in-south-asian-literature-and-culture-fall-2004/,21G.041 , Undergraduate,courses,Topics in South Asian Literature and Culture,"Arundhati Banerjee, ","Humanities, Literature, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-621-theater-and-cultural-diversity-in-the-u-s-spring-2008/,21M.621 , Undergraduate,courses,Theater and Cultural Diversity in the U.S.,"Prof. Thomas DeFrantz, ","Humanities, Literature, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/5-73-introductory-quantum-mechanics-i-fall-2005/,5.73, Graduate,courses,Introductory Quantum Mechanics I,"Prof. Troy Van Voorhis, ","Science, Physics, Quantum Mechanics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-881-computational-personal-genomics-making-sense-of-complete-genomes-spring-2016/,6.881, Graduate,courses,Computational Personal Genomics: Making Sense of Complete Genomes,"Prof. Manolis Kellis, ","Science, Biology, Genetics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-96-experimental-methods-of-adjustable-tetrode-array-neurophysiology-january-iap-2001/,9.96, Graduate,courses,Experimental Methods of Adjustable Tetrode Array Neurophysiology,"Prof. Matthew Wilson, ","Science, Social Science, Biology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-039j-gender-and-japanese-popular-culture-fall-2015/,21G.039J , Undergraduate,courses,Gender and Japanese Popular Culture,"Prof. Ian Condry, ","Humanities, Language, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-448j-darwin-and-design-fall-2010/,21L.448J , Undergraduate,courses,Darwin and Design,"Prof. James Paradis, ","Science, Humanities, Literature","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-355-musical-improvisation-spring-2013/,21M.355 , Undergraduate,courses,Musical Improvisation,"Tom Hall, Dr. Mark Harvey","Music, Fine Arts, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-785-playwrights-workshop-spring-2012/,21M.785 , Undergraduate,courses,Playwrights' Workshop,"Prof. Alan Brody, ","Humanities, Literature, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-314j-structural-mechanics-in-nuclear-power-technology-fall-2006/,22.314J , Graduate,courses,Structural Mechanics in Nuclear Power Technology,"Prof. Oral Buyukozturk, Prof. Mujid S. Kazimi","Engineering, Mechanical Engineering, Energy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-952-advanced-syntax-spring-2007/,24.952, Graduate,courses,Advanced Syntax,"Prof. Elena Anagnostopoulou, Prof. Daniel Fox","Humanities, Linguistics, Syntax","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/,6.641, Graduate,courses,"Electromagnetic Fields, Forces, and Motion","Markus Zahn, ","Science, Physics, Electromagnetism","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-945-adventures-in-advanced-symbolic-programming-spring-2009/,6.945, Graduate,courses,Adventures in Advanced Symbolic Programming,"Prof. Gerald Sussman, ","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-251-string-theory-for-undergraduates-spring-2007/,8.251, Undergraduate,courses,String Theory for Undergraduates,"Prof. Alan Guth, Prof. Barton Zwiebach","Science, Physics, Theoretical Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-08-statistical-physics-ii-spring-2005/,8.08, Undergraduate,courses,Statistical Physics II,"Prof. Xiao-Gang Wen, ","Science, Physics, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-031j-energy-decisions-markets-and-policies-spring-2012/,15.031J , Undergraduate,courses,"Energy Decisions, Markets, and Policies","Prof. Richard Schmalensee, ","Economics, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-201-advanced-animal-behavior-spring-2000/,9.201, Graduate,courses,Advanced Animal Behavior,"Prof. Gerald E. Schneider, ","Science, Social Science, Cognitive Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-670-mechanical-engineering-tools-january-iap-2004/,2.67, Undergraduate,courses,Mechanical Engineering Tools,"Prof. Douglas Hart, Prof. David Wallace","Engineering, Mechanical Engineering, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-322-stochastic-estimation-and-control-fall-2004/,16.322, Graduate,courses,Stochastic Estimation and Control,"Prof. Wallace Vander Velde, ","Engineering, Mathematics, Probability and Statistics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-951-nuclear-weapons-in-international-politics-past-present-and-future-spring-2009/,17.951, Graduate,courses,"Nuclear Weapons in International Politics: Past, Present and Future","Prof. Owen Cote, Dr. James Walsh","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-432j-real-estate-capital-markets-spring-2007/,11.432J , Graduate,courses,Real Estate Capital Markets,"Prof. David Geltner, Prof. Tod McGrath","Business, Finance, Real Estate","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/5-74-introductory-quantum-mechanics-ii-spring-2009/,5.74, Graduate,courses,Introductory Quantum Mechanics II,"Prof. Andrei Tokmakoff, ","Science, Physics, Health and Medicine","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-201-mechanisms-of-drug-actions-fall-2013/,20.201, Graduate,courses,Mechanisms of Drug Actions,"Prof. Peter Dedon, Dr. Charles Knutson","Engineering, Science, Biological Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21a-104-memory-culture-forgetting-spring-2016/,21A.104 , Undergraduate,courses,"Memory, Culture, Forgetting","Prof. Manduhai Buyandelger, ","Social Science, Anthropology, Social Anthropology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-039j-gender-and-japanese-popular-culture-fall-2015/,21G.039J , Undergraduate,courses,Gender and Japanese Popular Culture,"Prof. Ian Condry, ","Humanities, Language, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-448j-darwin-and-design-fall-2010/,21L.448J , Undergraduate,courses,Darwin and Design,"Prof. James Paradis, ","Science, Humanities, Literature","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-355-musical-improvisation-spring-2013/,21M.355 , Undergraduate,courses,Musical Improvisation,"Tom Hall, Dr. Mark Harvey","Music, Fine Arts, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-785-playwrights-workshop-spring-2012/,21M.785 , Undergraduate,courses,Playwrights' Workshop,"Prof. Alan Brody, ","Humanities, Literature, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-314j-structural-mechanics-in-nuclear-power-technology-fall-2006/,22.314J , Graduate,courses,Structural Mechanics in Nuclear Power Technology,"Prof. Oral Buyukozturk, Prof. Mujid S. Kazimi","Engineering, Mechanical Engineering, Energy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-952-advanced-syntax-spring-2007/,24.952, Graduate,courses,Advanced Syntax,"Prof. Elena Anagnostopoulou, Prof. Daniel Fox","Humanities, Linguistics, Syntax","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/,6.641, Graduate,courses,"Electromagnetic Fields, Forces, and Motion","Markus Zahn, ","Science, Physics, Electromagnetism","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-945-adventures-in-advanced-symbolic-programming-spring-2009/,6.945, Graduate,courses,Adventures in Advanced Symbolic Programming,"Prof. Gerald Sussman, ","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-251-string-theory-for-undergraduates-spring-2007/,8.251, Undergraduate,courses,String Theory for Undergraduates,"Prof. Alan Guth, Prof. Barton Zwiebach","Science, Physics, Theoretical Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-08-statistical-physics-ii-spring-2005/,8.08, Undergraduate,courses,Statistical Physics II,"Prof. Xiao-Gang Wen, ","Science, Physics, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-575-research-seminar-in-it-and-organizations-economic-perspectives-spring-2004/,15.575, Graduate,courses,Research Seminar in IT and Organizations: Economic Perspectives,"Prof. Erik Brynjolfsson, ","Economics, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/3-37-welding-and-joining-processes-fall-2002/,3.37, Graduate,courses,Welding and Joining Processes,"Prof. Thomas Eagar, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-950-differential-geometry-fall-2008/,18.95, Undergraduate,courses,Differential Geometry,"Prof. Paul Seidel, ","Mathematics, Algebra and Number Theory, Topology and Geometry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-156-differential-analysis-ii-partial-differential-equations-and-fourier-analysis-spring-2016/,18.156, Graduate,courses,Differential Analysis II: Partial Differential Equations and Fourier Analysis,"Prof. Lawrence D Guth, ","Mathematics, Differential Equations, Mathematical Analysis","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-51-intermediate-heat-and-mass-transfer-fall-2008/,2.51, Undergraduate,courses,Intermediate Heat and Mass Transfer,"Prof. Bora Mikic, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-001-foundations-of-western-culture-homer-to-dante-fall-2008/,21L.001 , Undergraduate,courses,Foundations of Western Culture:  Homer to Dante,"Prof. Arthur Bahr, ","Humanities, Literature, Philosophy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-753-geodynamics-seminar-spring-2006/,12.753, Graduate,courses,Geodynamics Seminar,"Prof. Mark Behn, Prof. Karen Bice","Science, Earth Science, Geophysics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-763j-manufacturing-system-and-supply-chain-design-spring-2005/,15.763J , Graduate,courses,Manufacturing System and Supply Chain Design,"Prof. Stephen Graves, Prof. David Simchi-Levi","Business, Supply Chain Management, Operations Management","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-571-the-making-of-modern-south-asia-fall-2006/,21H.571 , Undergraduate,courses,The Making of Modern South Asia,"Prof. Haimanti Roy, ","Humanities, History, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/14-03-microeconomic-theory-and-public-policy-fall-2016/,14.03," Undergraduate, Graduate",courses,Microeconomic Theory and Public Policy,"Prof. David Autor, ","Economics, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-811-principles-and-practice-of-assistive-technology-fall-2014/,6.811, Undergraduate,courses,Principles and Practice of Assistive Technology,"William Li, Prof. Robert Miller","Engineering, Computer Science, Electronics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-978-leadership-tools-and-teams-a-product-development-lab-spring-2007/,15.978, Graduate,courses,Leadership Tools and Teams: A Product Development Lab,"Prof. Deborah Ancona, ","Management, Leadership, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-s998-marine-autonomy-sensing-and-communications-spring-2012/,2.S998 , Graduate,courses,"Marine Autonomy, Sensing and Communications","Dr. Michael Benjamin, Prof. Henrik Schmidt","Engineering, Aerospace Engineering, Ocean Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-002j-making-public-policy-fall-2014/,11.002J , Undergraduate,courses,Making Public Policy,"Leah Stokes, Prof. Christopher Warshaw","Social Science, Public Administration, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-301-harmony-and-counterpoint-i-spring-2005/,21M.301 , Undergraduate,courses,Harmony and Counterpoint I,"Prof. Brian Robison, ","Music, Fine Arts, Music History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/cms-405-media-and-methods-seeing-and-expression-spring-2013/,CMS.405 , Undergraduate,courses,Media and Methods: Seeing and Expression,"Prof. D. Fox Harrell, ","Visual Arts, Media Studies, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-310-managerial-psychology-laboratory-spring-2003/,15.31, Graduate,courses,Managerial Psychology Laboratory,"Prof. Tom Allen, Prof. Dan Ariely","Management, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-311-principles-of-applied-mathematics-spring-2014/,18.311, Undergraduate,courses,Principles of Applied Mathematics,"Prof. Rodolfo Rosales, ","Mathematics, Applied Mathematics, Linear Algebra","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-842-climate-physics-and-chemistry-fall-2008/,12.842, Graduate,courses,Climate Physics and Chemistry,"Prof. Edward Boyle, Prof. Kerry Emanuel","Science, Earth Science, Geochemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-321-quantum-theory-i-fall-2017/,8.321, Graduate,courses,Quantum Theory I,"Prof. Senthil Todadri, ","Science, Physics, Theoretical Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-133-masters-of-engineering-concepts-of-engineering-practice-fall-2007/,1.133, Graduate,courses,Masters of Engineering Concepts of Engineering Practice,"Dr. Eric Adams, ","Engineering, Business, Civil Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-105-electromagnetic-interactions-fall-2005/,22.105, Graduate,courses,Electromagnetic Interactions,"Prof. Jeffrey Freidberg, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-908-creole-languages-and-caribbean-identities-spring-2017/,24.908, Undergraduate,courses,Creole Languages and Caribbean Identities,"Prof. Michel DeGraff, ","Humanities, Linguistics, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/5-95j-teaching-college-level-science-and-engineering-fall-2015/,5.95J , Graduate,courses,Teaching College-Level Science and Engineering,"Dr. Janet Rankin, ","Engineering, Teaching and Education, Educational Technology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-01sc-introduction-to-electrical-engineering-and-computer-science-i-spring-2011/,6.01SC , Undergraduate,courses,Introduction to Electrical Engineering and Computer Science I,"Prof. Harold Abelson, Prof. Isaac Chuang","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-811-particle-physics-ii-fall-2005/,8.811, Graduate,courses,Particle Physics II,"Prof. Min Chen, ","Science, Physics, Particle Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-911-reasonable-conduct-in-science-january-iap-2002/,9.911, Graduate,courses,Reasonable Conduct in Science,"Prof. Matthew Wilson, ","Science, Humanities, Ethics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/esd-s43-green-supply-chain-management-spring-2014/,ESD.S43 , Graduate,courses,Green Supply Chain Management,"Dr. Alexis Bateman, Dr. Edgar Blanco","Science, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-542j-quantitative-physiology-organ-transport-systems-spring-2004/,HST.542J , Undergraduate,courses,Quantitative Physiology: Organ Transport Systems,"Prof. Roger Mark, Prof. Jose Venegas","Engineering, Science, Health and Medicine","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/sts-067-scientific-visualization-across-disciplines-a-critical-introduction-spring-2005/,STS.067 , Undergraduate,courses,Scientific Visualization across Disciplines: A Critical Introduction,"Prof. Joseph Dumit, ","Communication, Engineering, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-978-leadership-tools-and-teams-a-product-development-lab-spring-2007/,15.978, Graduate,courses,Leadership Tools and Teams: A Product Development Lab,"Prof. Deborah Ancona, ","Management, Leadership, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-s998-marine-autonomy-sensing-and-communications-spring-2012/,2.S998 , Graduate,courses,"Marine Autonomy, Sensing and Communications","Dr. Michael Benjamin, Prof. Henrik Schmidt","Engineering, Aerospace Engineering, Ocean Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-002j-making-public-policy-fall-2014/,11.002J , Undergraduate,courses,Making Public Policy,"Leah Stokes, Prof. Christopher Warshaw","Social Science, Public Administration, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-301-harmony-and-counterpoint-i-spring-2005/,21M.301 , Undergraduate,courses,Harmony and Counterpoint I,"Prof. Brian Robison, ","Music, Fine Arts, Music History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/cms-405-media-and-methods-seeing-and-expression-spring-2013/,CMS.405 , Undergraduate,courses,Media and Methods: Seeing and Expression,"Prof. D. Fox Harrell, ","Visual Arts, Media Studies, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-310-managerial-psychology-laboratory-spring-2003/,15.31, Graduate,courses,Managerial Psychology Laboratory,"Prof. Tom Allen, Prof. Dan Ariely","Management, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-311-principles-of-applied-mathematics-spring-2014/,18.311, Undergraduate,courses,Principles of Applied Mathematics,"Prof. Rodolfo Rosales, ","Mathematics, Applied Mathematics, Linear Algebra","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-842-climate-physics-and-chemistry-fall-2008/,12.842, Graduate,courses,Climate Physics and Chemistry,"Prof. Edward Boyle, Prof. Kerry Emanuel","Science, Earth Science, Geochemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-321-quantum-theory-i-fall-2017/,8.321, Graduate,courses,Quantum Theory I,"Prof. Senthil Todadri, ","Science, Physics, Theoretical Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-133-masters-of-engineering-concepts-of-engineering-practice-fall-2007/,1.133, Graduate,courses,Masters of Engineering Concepts of Engineering Practice,"Dr. Eric Adams, ","Engineering, Business, Civil Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/7-91j-foundations-of-computational-and-systems-biology-spring-2014/,7.91J , Graduate,courses,Foundations of Computational and Systems Biology,"Prof. Christopher Burge, Prof. Ernest Fraenkel","Engineering, Science, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-422-human-supervisory-control-of-automated-systems-spring-2004/,16.422, Graduate,courses,Human Supervisory Control of Automated Systems,"Prof. Missy Cummings, Prof. John Hansman","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-504-ethnic-politics-i-fall-2003/,17.504, Graduate,courses,Ethnic Politics I,"Prof. Roger Petersen, ","Humanities, Social Science, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-fall-2008/,18.085, Graduate,courses,Computational Science and Engineering I,"Prof. Gilbert Strang, ","Engineering, Mathematics, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-405j-advanced-complexity-theory-spring-2016/,18.405J , Graduate,courses,Advanced Complexity Theory,"Mohammad Bavarian, Prof. Dana Moshkovitz","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21a-215-disease-and-health-culture-society-and-ethics-spring-2012/,21A.215 , Undergraduate,courses,"Disease and Health: Culture, Society, and Ethics","Prof. Jean Jackson, ","Humanities, Ethics, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-030-east-asian-culture-from-zen-to-k-pop-spring-2015/,21G.030 , Undergraduate,courses,East Asian Culture: From Zen to K-Pop,"Prof. Emma Teng, ","Social Science, Society, Anthropology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-302-french-ii-fall-2004/,21G.302 , Undergraduate,courses,French II,"Laura Ceia-Minjares, Cathy Culot","Humanities, Language, French","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-402-german-ii-spring-2005/,21G.402 , Undergraduate,courses,German II,"Ellen Crocker, ","Humanities, Language, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-640j-the-new-spain-1977-present-fall-2015/,21L.640J , Undergraduate,courses,The New Spain:1977-Present,"Prof. Margery Resnick, ","Humanities, History, Language","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-230-meta-ethics-fall-2015/,24.23, Undergraduate,courses,Meta-ethics,"Prof. Justin Khoo, ","Humanities, Ethics, Philosophy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/3-032-mechanical-behavior-of-materials-fall-2007/,3.032, Undergraduate,courses,Mechanical Behavior of Materials,"Prof. John Vander Sande, Prof. Krystyn van Vliet","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/3-46-photonic-materials-and-devices-spring-2006/,3.46, Graduate,courses,Photonic Materials and Devices,"Prof. Lionel C. Kimerling, Dr. Sajan Saini","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-901-inventions-and-patents-fall-2005/,6.901, Undergraduate,courses,Inventions and Patents,"Dr. Robert Rines, ","Entrepreneurship, Innovation, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-04-quantum-physics-i-spring-2016/,8.04, Undergraduate,courses,Quantum Physics I,"Prof. Barton Zwiebach, ","Science, Physics, Quantum Mechanics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-75j-psychology-of-gender-spring-2003/,9.75J , Undergraduate,courses,Psychology of Gender,"Prof. Phoebe Kazdin Schnitzer, ","Social Science, Society, Gender Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-151-principles-of-pharmacology-spring-2005/,HST.151 , Graduate,courses,Principles of Pharmacology,"Dr. Carl Rosow, Dr. David Standaert","Health and Medicine, Pharmacology and Toxicology, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-23-hydrofoils-and-propellers-spring-2007/,2.23, Graduate,courses,Hydrofoils and Propellers,"Prof. Richard Kimball, Prof. Paul D. Sclavounos","Engineering, Mechanical Engineering, Ocean Structures","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/sts-464-technology-and-the-literary-imagination-spring-2008/,STS.464 , Graduate,courses,Technology and the Literary Imagination,"Prof. Leo Marx, Prof. Rosalind Williams","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-225-economy-and-business-in-modern-china-and-india-spring-2008/,15.225, Graduate,courses,Economy and Business in Modern China and India,"Prof. Yasheng Huang, ","Economics, Social Science, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-482j-foundations-of-algorithms-and-computational-techniques-in-systems-biology-spring-2006/,20.482J , Graduate,courses,Foundations of Algorithms and Computational Techniques in Systems Biology,"Prof. Bruce Tidor, Prof. Jacob White","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-571j-atmospheric-physics-and-chemistry-spring-2006/,10.571J , Graduate,courses,Atmospheric Physics and Chemistry,"Prof. Gregory McRae, Prof. Ronald G Prinn","Science, Earth Science, Geochemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-510-introduction-to-seismology-spring-2010/,12.51, Graduate,courses,Introduction to Seismology,"Scott Burdick, Prof. Robert Van Der Hilst","Engineering, Science, Mechanical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-014j-american-urban-history-ii-fall-2011/,11.014J , Undergraduate,courses,American Urban History II,"Prof. Robert Fogelson, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-363-civil-society-and-the-environment-spring-2005/,11.363, Graduate,courses,Civil Society and the Environment,"Prof. JoAnn Carmin, ","Engineering, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
